MONTH,AIRLINE,ORIGIN_AIRPORT,total_voos,total_atrasados,soma_delay
4,DL,BTR,5,1,99.0
4,DL,BUF,214,21,1406.0
4,DL,BWI,611,52,3669.0
4,DL,BZN,89,6,538.0
4,DL,CAE,81,6,314.0
4,DL,CAK,138,9,-1.0
4,DL,CHA,80,7,413.0
4,DL,CHO,30,1,48.0
4,DL,CHS,331,37,2131.0
4,DL,CLE,200,12,270.0
4,DL,CLT,577,69,4023.0
4,DL,CMH,259,19,1098.0
4,DL,COS,25,2,390.0
4,DL,CRW,29,2,424.0
4,DL,CVG,554,42,1808.0
4,DL,DAB,149,16,782.0
4,DL,DAL,135,16,259.0
4,DL,DAY,116,8,572.0
4,DL,DCA,786,99,4038.0
4,DL,DEN,644,81,3333.0
4,DL,DFW,440,88,4031.0
4,DL,DSM,91,7,10.0
4,DL,DTW,4653,608,30869.0
4,DL,ECP,179,30,1965.0
4,DL,ELP,57,10,593.0
4,DL,EVV,30,2,345.0
4,DL,EWR,470,42,2407.0
4,DL,EYW,99,9,105.0
4,DL,FAR,51,2,72.0
4,DL,FAY,29,1,-79.0
4,DL,FLL,975,101,3903.0
4,DL,FNT,83,5,608.0
4,DL,FSD,30,0,-172.0
4,DL,GEG,93,11,495.0
4,DL,GNV,30,1,-73.0
4,DL,GPT,131,13,628.0
4,DL,GRB,48,2,515.0
4,DL,GRR,293,23,132.0
4,DL,GSO,174,17,1124.0
4,DL,GSP,136,14,452.0
4,DL,HNL,249,27,2843.0
4,DL,HOU,198,19,883.0
4,DL,HSV,159,17,690.0
4,DL,IAD,209,21,673.0
4,DL,IAH,285,42,2199.0
4,DL,ICT,64,8,346.0
4,DL,ILM,30,3,103.0
4,DL,IND,437,38,1445.0
4,DL,JAC,12,0,-66.0
4,DL,JAN,136,9,476.0
4,DL,JAX,406,37,1139.0
4,DL,JFK,2331,497,28123.0
4,DL,KOA,30,3,292.0
4,DL,LAS,931,87,4446.0
4,DL,LAX,1989,291,17871.0
4,DL,LEX,109,10,539.0
4,DL,LFT,30,4,399.0
4,DL,LGA,2312,424,22164.0
4,DL,LIH,30,3,251.0
4,DL,LIT,170,10,801.0
4,DL,MCI,460,27,179.0
4,DL,MCO,1448,208,10715.0
4,DL,MDT,99,7,113.0
4,DL,MDW,232,28,1061.0
4,DL,MEM,390,48,2129.0
4,DL,MHT,30,0,-86.0
4,DL,MIA,805,124,7675.0
4,DL,MKE,415,25,1093.0
4,DL,MLB,120,9,857.0
4,DL,MOB,40,3,64.0
4,DL,MSN,233,21,667.0
4,DL,MSO,37,1,-157.0
4,DL,MSP,4948,505,19672.0
4,DL,MSY,657,100,5123.0
4,DL,MYR,30,2,-39.0
4,DL,OAK,86,6,172.0
4,DL,OGG,90,10,648.0
4,DL,OKC,91,13,613.0
4,DL,OMA,195,18,428.0
4,DL,ONT,6,0,-39.0
4,DL,ORD,639,104,6442.0
4,DL,ORF,251,24,1106.0
4,DL,PBI,545,95,7436.0
4,DL,PDX,403,34,689.0
4,DL,PHF,24,2,3.0
4,DL,PHL,598,85,4263.0
4,DL,PHX,654,64,2452.0
4,DL,PIT,283,24,1047.0
4,DL,PNS,208,16,1154.0
4,DL,PSC,29,1,363.0
4,DL,PSP,30,5,94.0
4,DL,PVD,129,10,558.0
4,DL,PWM,54,5,1361.0
4,DL,RDU,445,49,2483.0
4,DL,RIC,230,34,2433.0
4,DL,RNO,86,7,490.0
4,DL,ROA,30,5,695.0
4,DL,ROC,116,5,-160.0
4,DL,RSW,599,52,2619.0
4,DL,SAN,525,36,1389.0
4,DL,SAT,262,29,718.0
4,DL,SAV,290,46,2455.0
4,DL,SDF,258,33,2019.0
4,DL,SEA,1052,98,5794.0
4,DL,SFO,723,77,3071.0
4,DL,SGF,30,0,-119.0
4,DL,SHV,21,0,-63.0
4,DL,SJC,76,8,1028.0
4,DL,SJU,282,22,632.0
4,DL,SLC,2866,333,16769.0
4,DL,SMF,152,16,504.0
4,DL,SNA,231,18,331.0
4,DL,SRQ,198,24,1171.0
4,DL,STL,387,37,965.0
4,DL,STT,91,10,555.0
4,DL,STX,4,1,26.0
4,DL,SYR,91,5,274.0
4,DL,TLH,162,13,394.0
4,DL,TPA,1005,114,6201.0
4,DL,TRI,55,3,184.0
4,DL,TUL,80,7,305.0
4,DL,TUS,86,7,109.0
4,DL,TVC,10,1,-8.0
4,DL,TYS,75,6,246.0
4,DL,VPS,175,16,2178.0
4,DL,XNA,35,2,279.0
4,EV,ABE,178,18,1209.0
4,EV,ABQ,49,3,-230.0
4,EV,ABY,83,17,1079.0
4,EV,ACT,60,13,926.0
4,EV,AEX,194,40,2383.0
4,EV,AGS,125,20,847.0
4,EV,ALB,90,15,911.0
4,EV,AMA,88,13,890.0
4,EV,ATL,5247,920,41883.0
4,EV,ATW,189,21,-177.0
4,EV,AUS,44,5,185.0
4,EV,AVL,88,13,1012.0
4,EV,AVP,139,12,789.0
4,EV,AZO,22,3,8.0
4,EV,BDL,98,10,267.0
4,EV,BHM,263,34,1446.0
4,EV,BIL,13,1,-121.0
4,EV,BIS,22,0,-135.0
4,EV,BMI,84,16,1604.0
4,EV,BNA,250,34,1332.0
4,EV,BOS,226,35,1604.0
4,EV,BQK,76,11,512.0
4,EV,BRO,181,19,1253.0
4,EV,BTR,643,148,10605.0
4,EV,BTV,166,23,1502.0
4,EV,BUF,212,37,1909.0
4,EV,BWI,22,1,-77.0
4,EV,CAE,372,63,3115.0
4,EV,CAK,118,10,-78.0
4,EV,CHA,199,26,857.0
4,EV,CHO,58,10,621.0
4,EV,CHS,279,40,2988.0
4,EV,CID,192,20,1383.0
4,EV,CLE,894,87,1809.0
4,EV,CLL,61,4,-172.0
4,EV,CLT,284,36,1941.0
4,EV,CMH,255,38,1599.0
4,EV,COS,65,5,-77.0
4,EV,CRP,384,75,4182.0
4,EV,CRW,192,33,943.0
4,EV,CSG,112,14,805.0
4,EV,CVG,274,29,857.0
4,EV,CWA,35,1,-134.0
4,EV,DAL,1,0,-1.0
4,EV,DAY,153,14,140.0
4,EV,DCA,312,40,968.0
4,EV,DEN,870,128,6285.0
4,EV,DFW,1694,451,34630.0
4,EV,DHN,115,20,752.0
4,EV,DIK,78,7,-250.0
4,EV,DRO,9,0,-65.0
4,EV,DSM,125,7,-358.0
4,EV,DTW,2242,311,15826.0
4,EV,ECP,61,6,483.0
4,EV,ELM,192,19,730.0
4,EV,ELP,215,23,814.0
4,EV,ERI,58,5,328.0
4,EV,EVV,111,18,613.0
4,EV,EWN,45,5,187.0
4,EV,EWR,2724,438,16333.0
4,EV,EYW,51,5,75.0
4,EV,FAR,111,7,858.0
4,EV,FAY,97,21,1062.0
4,EV,FNT,92,8,456.0
4,EV,FSD,158,14,579.0
4,EV,FSM,112,15,969.0
4,EV,FWA,72,3,-28.0
4,EV,GGG,28,8,438.0
4,EV,GJT,37,5,102.0
4,EV,GNV,167,30,1383.0
4,EV,GPT,143,16,225.0
4,EV,GRB,166,13,22.0
4,EV,GRK,152,18,1025.0
4,EV,GRR,138,14,104.0
4,EV,GSO,299,51,2879.0
4,EV,GSP,339,43,1786.0
4,EV,GTR,84,9,295.0
4,EV,GUC,18,1,-95.0
4,EV,HOB,51,3,-81.0
4,EV,HOU,15,6,566.0
4,EV,HPN,261,42,2162.0
4,EV,HRL,110,9,196.0
4,EV,HSV,212,22,226.0
4,EV,IAD,146,15,594.0
4,EV,IAH,5687,737,22230.0
4,EV,ICT,232,30,1095.0
4,EV,ILM,104,14,920.0
4,EV,IND,261,36,1722.0
4,EV,ISN,45,3,-314.0
4,EV,ITH,6,0,-17.0
4,EV,JAN,396,67,3681.0
4,EV,JAX,206,37,2073.0
4,EV,LAN,123,10,-141.0
4,EV,LBB,160,12,22.0
4,EV,LCH,104,8,215.0
4,EV,LEX,284,40,1760.0
4,EV,LFT,378,76,5683.0
4,EV,LGA,725,135,6399.0
4,EV,LIT,297,36,1509.0
4,EV,LNK,154,8,337.0
4,EV,LRD,110,11,558.0
4,EV,MAF,176,22,533.0
4,EV,MBS,10,1,-7.0
4,EV,MCI,364,42,1837.0
4,EV,MCO,12,4,139.0
4,EV,MDT,48,6,132.0
4,EV,MDW,202,38,2029.0
4,EV,MEI,82,16,427.0
4,EV,MEM,313,53,2643.0
4,EV,MFE,176,20,298.0
4,EV,MGM,198,31,2200.0
4,EV,MHT,177,18,1186.0
4,EV,MKE,232,24,388.0
4,EV,MLI,157,14,849.0
4,EV,MLU,273,37,1995.0
4,EV,MOB,321,44,1972.0
4,EV,MOT,22,4,64.0
4,EV,MSN,146,16,518.0
4,EV,MSP,814,135,6499.0
4,EV,MSY,93,23,1836.0
4,EV,MYR,121,24,1128.0
4,EV,OAJ,102,13,674.0
4,EV,OKC,230,31,842.0
4,EV,OMA,297,29,770.0
4,EV,ORD,4076,504,17408.0
4,EV,ORF,192,29,1327.0
4,EV,PBI,14,4,291.0
4,EV,PHF,79,11,647.0
4,EV,PHL,5,0,-35.0
4,EV,PIA,215,19,1484.0
4,EV,PIB,52,4,97.0
4,EV,PIT,87,12,675.0
4,EV,PNS,169,18,751.0
4,EV,PVD,98,17,692.0
4,EV,PWM,113,20,978.0
4,EV,RAP,4,0,-19.0
4,EV,RDU,238,38,1582.0
4,EV,RIC,468,72,3944.0
4,EV,ROA,188,29,1516.0
4,EV,ROC,157,17,-234.0
4,EV,RST,64,9,492.0
4,EV,RSW,3,0,-15.0
4,EV,SAF,97,17,1144.0
4,EV,SAT,75,8,305.0
4,EV,SAV,330,62,4789.0
4,EV,SBN,131,15,670.0
4,EV,SCE,72,10,22.0
4,EV,SDF,189,46,2409.0
4,EV,SGF,171,27,966.0
4,EV,SHV,484,86,5578.0
4,EV,SLC,5,2,38.0
4,EV,SPS,87,12,563.0
4,EV,STL,315,48,1933.0
4,EV,SWF,2,1,31.0
4,EV,SYR,67,7,392.0
4,EV,TLH,36,4,92.0
4,EV,TRI,109,18,514.0
4,EV,TUL,319,38,1115.0
4,EV,TUS,55,4,-33.0
4,EV,TVC,38,0,-216.0
4,EV,TYR,78,12,341.0
4,EV,TYS,407,63,2519.0
4,EV,VLD,84,8,255.0
4,EV,VPS,212,39,2667.0
4,EV,XNA,254,39,2439.0
4,F9,ATL,320,108,7368.0
4,F9,AUS,102,25,1657.0
4,F9,BIS,8,2,8.0
4,F9,BMI,7,3,245.0
4,F9,BNA,28,7,181.0
4,F9,BZN,16,0,-144.0
4,F9,CID,8,1,244.0
4,F9,CLE,264,54,3807.0
4,F9,CLT,54,17,571.0
4,F9,CVG,126,39,2540.0
4,F9,DCA,89,10,135.0
4,F9,DEN,1972,368,16898.0
4,F9,DFW,116,30,1428.0
4,F9,DSM,13,3,157.0
4,F9,DTW,22,3,320.0
4,F9,FAR,14,3,204.0
4,F9,FLL,101,19,1370.0
4,F9,FSD,18,5,273.0
4,F9,GSO,9,2,112.0
4,F9,IAD,173,32,1862.0
4,F9,IAH,112,28,2611.0
4,F9,ILG,25,9,576.0
4,F9,IND,53,15,498.0
4,F9,LAS,304,65,3796.0
4,F9,LAX,81,14,778.0
4,F9,LGA,87,26,1217.0
4,F9,MCI,30,2,87.0
4,F9,MCO,454,123,8124.0
4,F9,MDT,20,3,112.0
4,F9,MDW,6,4,166.0
4,F9,MEM,27,5,88.0
4,F9,MIA,184,55,2494.0
4,F9,MKE,70,11,516.0
4,F9,MSN,18,4,86.0
4,F9,MSP,95,10,137.0
4,F9,MSY,34,7,558.0
4,F9,OMA,37,10,389.0
4,F9,ORD,366,97,4364.0
4,F9,PBI,32,6,176.0
4,F9,PDX,73,10,156.0
4,F9,PHL,205,57,3876.0
4,F9,PHX,202,49,2413.0
4,F9,RDU,19,1,-30.0
4,F9,RSW,120,33,2108.0
4,F9,SAN,76,8,-168.0
4,F9,SEA,58,10,292.0
4,F9,SFO,146,34,3905.0
4,F9,SLC,135,25,550.0
4,F9,SNA,88,12,335.0
4,F9,STL,91,11,1038.0
4,F9,TPA,148,31,1576.0
4,F9,TTN,233,24,332.0
4,F9,TYS,8,1,18.0
4,F9,UST,13,1,104.0
4,HA,HNL,2655,79,-5735.0
4,HA,ITO,506,10,-2404.0
4,HA,JFK,21,0,-190.0
4,HA,KOA,598,21,-1523.0
4,HA,LAS,73,7,881.0
4,HA,LAX,120,7,-219.0
4,HA,LIH,624,18,-2244.0
4,HA,OAK,60,4,-280.0
4,HA,OGG,1117,47,-1101.0
4,HA,PDX,30,1,-93.0
4,HA,PHX,30,1,-22.0
4,HA,PPG,8,2,64.0
4,HA,SAN,30,1,-38.0
4,HA,SEA,60,0,-392.0
4,HA,SFO,60,3,-115.0
4,HA,SJC,60,3,19.0
4,HA,SMF,30,1,-88.0
4,MQ,ABI,194,38,1885.0
4,MQ,ABQ,56,12,762.0
4,MQ,ACT,86,14,210.0
4,MQ,AEX,87,18,784.0
4,MQ,ALO,54,2,-159.0
4,MQ,AMA,41,7,286.0
4,MQ,ASE,8,3,182.0
4,MQ,ATL,129,32,1819.0
4,MQ,AZO,112,5,-305.0
4,MQ,BHM,84,19,1754.0
4,MQ,BIS,59,4,-35.0
4,MQ,BMI,135,19,2586.0
4,MQ,BNA,354,66,4052.0
4,MQ,BPT,83,22,2638.0
4,MQ,BRO,25,7,311.0
4,MQ,BUF,54,8,56.0
4,MQ,BWI,57,10,451.0
4,MQ,CHA,114,20,941.0
4,MQ,CHO,28,4,169.0
4,MQ,CHS,117,17,1166.0
4,MQ,CID,279,40,2303.0
4,MQ,CLE,220,26,653.0
4,MQ,CLL,136,19,889.0
4,MQ,CMH,439,74,4888.0
4,MQ,CMI,170,14,757.0
4,MQ,COU,113,13,503.0
4,MQ,CRP,54,12,698.0
4,MQ,CVG,437,70,4347.0
4,MQ,CWA,59,5,282.0
4,MQ,DAY,168,18,498.0
4,MQ,DBQ,81,3,-166.0
4,MQ,DCA,24,5,417.0
4,MQ,DFW,5129,1222,65576.0
4,MQ,DRO,60,9,477.0
4,MQ,DSM,159,19,483.0
4,MQ,DTW,191,36,2144.0
4,MQ,ELP,54,13,1223.0
4,MQ,EVV,133,12,37.0
4,MQ,EYW,50,13,802.0
4,MQ,FAR,110,13,435.0
4,MQ,FNT,84,8,181.0
4,MQ,FSD,117,17,636.0
4,MQ,FSM,60,12,526.0
4,MQ,FWA,169,24,748.0
4,MQ,GCK,58,10,708.0
4,MQ,GGG,27,5,247.0
4,MQ,GJT,60,8,1005.0
4,MQ,GNV,55,13,670.0
4,MQ,GPT,84,16,1738.0
4,MQ,GRB,114,8,-131.0
4,MQ,GRI,54,6,694.0
4,MQ,GRK,204,34,916.0
4,MQ,GRR,273,42,1298.0
4,MQ,GSO,193,35,1896.0
4,MQ,GSP,29,2,179.0
4,MQ,HOU,102,22,2460.0
4,MQ,HPN,74,8,815.0
4,MQ,HSV,50,11,1109.0
4,MQ,ICT,63,13,520.0
4,MQ,IND,190,24,142.0
4,MQ,JAN,82,16,629.0
4,MQ,JFK,356,64,2902.0
4,MQ,JLN,58,19,1603.0
4,MQ,LAW,114,24,1901.0
4,MQ,LAX,5,0,-27.0
4,MQ,LBB,12,6,365.0
4,MQ,LCH,58,4,415.0
4,MQ,LEX,173,21,1116.0
4,MQ,LFT,89,20,911.0
4,MQ,LGA,1268,242,7706.0
4,MQ,LIT,172,40,2656.0
4,MQ,LRD,88,13,983.0
4,MQ,LSE,108,8,751.0
4,MQ,MAF,125,13,794.0
4,MQ,MDT,79,14,1071.0
4,MQ,MEM,139,24,1979.0
4,MQ,MGM,85,10,20.0
4,MQ,MHK,141,16,334.0
4,MQ,MIA,513,81,4620.0
4,MQ,MLI,170,25,685.0
4,MQ,MOB,79,15,1364.0
4,MQ,MQT,26,6,683.0
4,MQ,MSN,172,23,1753.0
4,MQ,OKC,127,20,1167.0
4,MQ,OMA,83,7,-191.0
4,MQ,ORD,5173,780,28643.0
4,MQ,ORF,152,28,1266.0
4,MQ,PIA,175,25,1069.0
4,MQ,PIT,21,3,93.0
4,MQ,PNS,59,15,435.0
4,MQ,RAP,60,13,397.0
4,MQ,RDU,328,61,3213.0
4,MQ,RIC,82,11,426.0
4,MQ,ROC,84,9,163.0
4,MQ,ROW,86,16,375.0
4,MQ,RST,118,9,711.0
4,MQ,SAF,50,12,1775.0
4,MQ,SAV,30,8,429.0
4,MQ,SDF,51,7,50.0
4,MQ,SGF,336,57,4073.0
4,MQ,SHV,29,4,212.0
4,MQ,SJT,145,33,2351.0
4,MQ,SPI,49,0,-120.0
4,MQ,SPS,28,9,398.0
4,MQ,STL,179,44,1871.0
4,MQ,SUX,54,8,362.0
4,MQ,SYR,84,10,436.0
4,MQ,TLH,87,13,464.0
4,MQ,TOL,84,5,-79.0
4,MQ,TUL,121,20,1564.0
4,MQ,TVC,85,7,-333.0
4,MQ,TXK,85,14,650.0
4,MQ,TYR,116,21,864.0
4,MQ,TYS,135,20,798.0
4,MQ,VPS,46,8,213.0
4,MQ,XNA,380,91,6148.0
4,NK,ACY,359,37,728.0
4,NK,ATL,256,70,4487.0
4,NK,BOS,210,36,1986.0
4,NK,BQN,15,3,100.0
4,NK,BWI,232,45,2097.0
4,NK,CLE,180,25,1188.0
4,NK,CRW,11,2,60.0
4,NK,DEN,340,63,3134.0
4,NK,DFW,791,166,8438.0
4,NK,DTW,690,123,4700.0
4,NK,FLL,1035,178,9845.0
4,NK,IAG,30,4,81.0
4,NK,IAH,439,124,7309.0
4,NK,LAS,773,171,7239.0
4,NK,LAX,314,84,5164.0
4,NK,LBE,109,16,282.0
4,NK,LGA,323,62,2489.0
4,NK,MCI,134,25,1405.0
4,NK,MCO,408,78,3001.0
4,NK,MSP,311,64,3112.0
4,NK,MSY,149,32,2683.0
4,NK,MYR,327,69,2566.0
4,NK,OAK,134,12,534.0
4,NK,ORD,874,244,13623.0
4,NK,PBG,27,7,386.0
4,NK,PBI,30,5,27.0
4,NK,PDX,60,9,194.0
4,NK,PHL,95,30,1593.0
4,NK,PHX,88,27,1292.0
4,NK,RSW,226,44,1728.0
4,NK,SAN,163,14,328.0
4,NK,SJU,45,6,58.0
4,NK,STT,30,6,137.0
4,NK,TPA,224,43,1394.0
4,OO,ABE,17,3,108.0
4,OO,ABQ,312,34,1109.0
4,OO,ABR,59,4,-125.0
4,OO,ACV,109,18,392.0
4,OO,AMA,72,10,356.0
4,OO,APN,51,4,-8.0
4,OO,ASE,172,22,449.0
4,OO,ATL,330,49,3208.0
4,OO,ATW,30,2,25.0
4,OO,AUS,312,53,2166.0
4,OO,AVL,72,9,1126.0
4,OO,AZO,9,1,-55.0
4,OO,BDL,51,5,591.0
4,OO,BFL,259,39,1618.0
4,OO,BHM,44,12,731.0
4,OO,BIL,79,10,54.0
4,OO,BIS,169,19,391.0
4,OO,BJI,60,2,-207.0
4,OO,BNA,255,26,3336.0
4,OO,BOI,433,52,2785.0
4,OO,BOS,54,12,743.0
4,OO,BRD,52,5,-23.0
4,OO,BTM,56,2,-68.0
4,OO,BUF,7,0,-22.0
4,OO,BUR,351,54,3178.0
4,OO,BZN,82,12,540.0
4,OO,CAE,1,0,4.0
4,OO,CDC,52,3,-60.0
4,OO,CEC,12,2,-16.0
4,OO,CHO,59,7,1520.0
4,OO,CHS,58,14,1090.0
4,OO,CID,142,21,508.0
4,OO,CIU,54,6,725.0
4,OO,CLD,40,3,-15.0
4,OO,CLE,45,0,-34.0
4,OO,CLT,22,6,349.0
4,OO,CMH,84,11,132.0
4,OO,CMX,57,5,-64.0
4,OO,CNY,51,2,-227.0
4,OO,COD,57,1,-157.0
4,OO,COS,439,50,2907.0
4,OO,CPR,190,19,15.0
4,OO,CVG,402,68,3861.0
4,OO,CWA,24,7,314.0
4,OO,DAY,99,15,477.0
4,OO,DCA,99,16,858.0
4,OO,DEN,3820,644,31160.0
4,OO,DFW,473,99,6019.0
4,OO,DIK,71,1,-542.0
4,OO,DLH,106,10,261.0
4,OO,DRO,124,17,981.0
4,OO,DSM,115,18,836.0
4,OO,DTW,916,100,6065.0
4,OO,DVL,44,3,115.0
4,OO,EAU,58,5,-85.0
4,OO,EKO,53,4,-89.0
4,OO,ELP,104,12,122.0
4,OO,ESC,52,2,-197.0
4,OO,EUG,333,51,2599.0
4,OO,EVV,20,1,215.0
4,OO,FAR,200,24,631.0
4,OO,FAT,583,85,4884.0
4,OO,FCA,122,5,-321.0
4,OO,FLG,122,9,-142.0
4,OO,FNT,44,1,-169.0
4,OO,FSD,181,18,1514.0
4,OO,FWA,274,49,3022.0
4,OO,GCC,82,8,250.0
4,OO,GEG,236,22,236.0
4,OO,GFK,55,3,-148.0
4,OO,GJT,175,10,-66.0
4,OO,GRB,95,9,163.0
4,OO,GRR,107,9,-80.0
4,OO,GTF,161,10,-47.0
4,OO,GUC,2,0,-28.0
4,OO,HDN,6,0,-43.0
4,OO,HIB,80,5,-346.0
4,OO,HLN,134,2,-555.0
4,OO,HYS,50,4,-38.0
4,OO,IAD,1,0,-6.0
4,OO,IAH,1315,261,14156.0
4,OO,ICT,212,32,1186.0
4,OO,IDA,183,19,502.0
4,OO,IMT,56,2,-364.0
4,OO,IND,57,5,104.0
4,OO,INL,51,1,-195.0
4,OO,ISN,187,17,-250.0
4,OO,JAC,117,9,621.0
4,OO,JAX,20,6,279.0
4,OO,JMS,72,9,177.0
4,OO,LAN,64,2,-236.0
4,OO,LAR,48,4,212.0
4,OO,LAS,300,31,763.0
4,OO,LAX,3740,598,22834.0
4,OO,LEX,24,2,318.0
4,OO,LGA,10,0,-61.0
4,OO,LGB,115,13,487.0
4,OO,LIT,29,4,69.0
4,OO,LNK,129,12,5.0
4,OO,LSE,19,1,-77.0
4,OO,LWS,47,1,-298.0
4,OO,MAF,132,12,76.0
4,OO,MBS,183,29,1152.0
4,OO,MCI,186,28,1603.0
4,OO,MEM,155,26,1251.0
4,OO,MFE,49,7,199.0
4,OO,MFR,204,20,682.0
4,OO,MIA,6,1,32.0
4,OO,MKE,669,96,4067.0
4,OO,MKG,55,9,464.0
4,OO,MLI,69,10,298.0
4,OO,MMH,7,3,122.0
4,OO,MOT,90,9,127.0
4,OO,MRY,265,25,706.0
4,OO,MSN,143,12,-168.0
4,OO,MSO,107,5,-100.0
4,OO,MSP,2208,182,3741.0
4,OO,MSY,59,5,475.0
4,OO,MTJ,19,1,-109.0
4,OO,OAK,222,24,187.0
4,OO,OKC,198,32,1249.0
4,OO,OMA,202,16,228.0
4,OO,ONT,482,59,938.0
4,OO,ORD,3478,631,30586.0
4,OO,ORF,25,1,-15.0
4,OO,OTH,17,4,111.0
4,OO,PAH,58,6,1069.0
4,OO,PBI,15,3,145.0
4,OO,PDX,528,69,2965.0
4,OO,PHX,1836,200,7293.0
4,OO,PIA,11,2,-21.0
4,OO,PIH,56,2,-390.0
4,OO,PIT,59,5,290.0
4,OO,PLN,52,7,1157.0
4,OO,PSC,173,15,250.0
4,OO,PSP,592,101,5232.0
4,OO,PUB,48,4,-64.0
4,OO,RAP,142,10,-98.0
4,OO,RDD,60,5,-133.0
4,OO,RDM,176,7,-933.0
4,OO,RDU,24,4,229.0
4,OO,RHI,86,11,23.0
4,OO,RKS,54,3,-226.0
4,OO,RNO,276,42,687.0
4,OO,RSW,3,0,3.0
4,OO,SAF,30,5,140.0
4,OO,SAN,605,81,2851.0
4,OO,SAT,473,59,2361.0
4,OO,SBA,552,71,1526.0
4,OO,SBN,268,26,1059.0
4,OO,SBP,272,27,715.0
4,OO,SDF,11,3,191.0
4,OO,SEA,918,106,3313.0
4,OO,SFO,3175,544,24611.0
4,OO,SGF,56,15,796.0
4,OO,SGU,174,20,1169.0
4,OO,SJC,652,73,1981.0
4,OO,SLC,4197,397,9812.0
4,OO,SMF,561,73,2978.0
4,OO,SMX,60,6,324.0
4,OO,SNA,239,31,1451.0
4,OO,SPI,88,17,1360.0
4,OO,STL,108,19,1146.0
4,OO,SUN,52,3,-299.0
4,OO,TUL,157,14,81.0
4,OO,TUS,682,97,3958.0
4,OO,TVC,102,9,553.0
4,OO,TWF,56,3,-141.0
4,OO,TYS,3,0,-17.0
4,OO,VEL,50,0,-468.0
4,OO,XNA,140,17,234.0
4,OO,YUM,177,17,125.0
4,UA,AGS,1,0,14.0
4,UA,ALB,32,7,227.0
4,UA,ANC,54,8,356.0
4,UA,ATL,327,82,4762.0
4,UA,AUS,345,76,4296.0
4,UA,BDL,27,3,345.0
4,UA,BIL,51,5,-110.0
4,UA,BOI,50,7,572.0
4,UA,BOS,997,152,9076.0
4,UA,BQN,25,12,1866.0
4,UA,BUF,45,5,550.0
4,UA,BWI,264,60,5007.0
4,UA,BZN,13,2,107.0
4,UA,CHS,1,0,0.0
4,UA,CLE,599,74,4211.0
4,UA,CMH,54,8,508.0
4,UA,DCA,513,89,5142.0
4,UA,DEN,3720,902,56132.0
4,UA,DFW,210,47,3763.0
4,UA,DSM,53,8,478.0
4,UA,DTW,68,15,770.0
4,UA,EGE,12,0,-8.0
4,UA,EWR,4045,1036,57107.0
4,UA,FLL,541,85,4985.0
4,UA,GEG,56,6,407.0
4,UA,GRR,28,6,1228.0
4,UA,GUM,30,9,814.0
4,UA,HDN,8,0,-59.0
4,UA,HNL,417,64,4321.0
4,UA,IAD,1641,327,17288.0
4,UA,IAH,4655,1340,84067.0
4,UA,ICT,26,1,-18.0
4,UA,IND,91,15,964.0
4,UA,ITO,25,5,457.0
4,UA,JAC,20,6,120.0
4,UA,JAX,19,5,271.0
4,UA,JFK,360,36,1894.0
4,UA,KOA,105,12,406.0
4,UA,LAS,1068,185,9662.0
4,UA,LAX,2388,476,27890.0
4,UA,LGA,747,100,7673.0
4,UA,LIH,63,7,543.0
4,UA,MCI,28,2,-20.0
4,UA,MCO,1057,221,13965.0
4,UA,MDT,52,7,260.0
4,UA,MIA,321,68,3575.0
4,UA,MSN,28,1,-122.0
4,UA,MSP,263,45,3066.0
4,UA,MSY,472,98,6963.0
4,UA,MTJ,2,0,-8.0
4,UA,OGG,192,23,2269.0
4,UA,OKC,23,1,-21.0
4,UA,OMA,83,9,772.0
4,UA,ORD,5207,1268,82037.0
4,UA,PBI,265,43,1933.0
4,UA,PDX,391,58,3077.0
4,UA,PHL,330,61,3816.0
4,UA,PHX,531,101,6545.0
4,UA,PIT,188,24,1387.0
4,UA,PSP,96,18,560.0
4,UA,RDU,74,18,1356.0
4,UA,RIC,25,4,280.0
4,UA,RNO,54,6,35.0
4,UA,ROC,5,1,0.0
4,UA,RSW,310,47,2291.0
4,UA,SAN,670,107,6207.0
4,UA,SAT,152,25,1398.0
4,UA,SDF,3,0,-6.0
4,UA,SEA,773,110,5824.0
4,UA,SFO,3918,787,44610.0
4,UA,SJC,54,6,161.0
4,UA,SJU,178,42,2165.0
4,UA,SLC,98,16,818.0
4,UA,SMF,175,23,1485.0
4,UA,SNA,445,84,5344.0
4,UA,SRQ,70,10,529.0
4,UA,STT,75,16,695.0
4,UA,TPA,570,81,5966.0
4,US,ABQ,9,1,-15.0
4,US,ALB,59,11,352.0
4,US,ANC,30,3,60.0
4,US,ATL,431,51,1287.0
4,US,AUS,85,7,212.0
4,US,BDL,134,12,286.0
4,US,BNA,106,16,497.0
4,US,BOI,63,4,-55.0
4,US,BOS,1505,164,3421.0
4,US,BUF,110,13,95.0
4,US,BWI,297,30,1133.0
4,US,CLE,163,18,10.0
4,US,CLT,7269,1130,49713.0
4,US,CMH,80,9,298.0
4,US,DCA,1694,196,4882.0
4,US,DEN,362,35,467.0
4,US,DFW,494,65,3229.0
4,US,DTW,252,17,190.0
4,US,EWR,360,39,1590.0
4,US,FLL,543,65,1840.0
4,US,GEG,60,1,-422.0
4,US,HNL,66,3,-118.0
4,US,IAH,373,48,1439.0
4,US,IND,150,13,31.0
4,US,JAX,243,30,1171.0
4,US,JFK,226,43,2782.0
